Latitude,Longitude,Province,Area,Perimeter,urban,Prefecture,County,geometry
35.2572,113.918,Henan,0.0189574159223,0.559549705765,1,Xinxiang,XinxiangXiàn,"POLYGON Z ((113.9193603470499 35.2576653079755 0, 113.9193477137311 35.25670575968108 0, 113.9173792671287 35.25674134960773 0, 113.9173914491747 35.2576889860129 0, 113.9193603470499 35.2576653079755 0))"
31.8266,114.839,Henan,0.0816381143142,1.76562347881,0,Xinyang,Guangshan,"POLYGON Z ((114.838383983729 31.82515455145779 0, 114.8381106503906 31.82515455072637 0, 114.8381106460232 31.82488506023618 0, 114.8378411375566 31.82488505977033 0, 114.83784113422 31.82515455126656 0, 114.8375716609458 31.82515455079467 0, 114.837571658821 31.82488506112364 0, 114.8372241647653 31.82469283517684 0, 114.8364752169832 31.82438551695104 0, 114.8364662360991 31.82438262336088 0, 114.8361927197507 31.82452346011087 0, 114.8362144421766 31.82479845960578 0, 114.8373021442492 31.82569355234349 0, 114.837841150788 31.82623254710058 0, 114.8389033891074 31.82660531703088 0, 114.8391813334517 31.82706189674261 0, 114.8396204612766 31.82777408525841 0, 114.8405026010334 31.82786656116108 0, 114.8410202516534 31.82869660576284 0, 114.8412462087828 31.82912278092041 0, 114.8417785640981 31.82909152060847 0, 114.8413994743419 31.8281341991819 0, 114.8412339891264 31.82726474673061 0, 114.8410750889472 31.82677152415912 0, 114.8406316606626 31.82622073924819 0, 114.8402511550938 31.82585191710621 0, 114.8399971038298 31.82569354116558 0, 114.8397276177845 31.82569353982142 0, 114.8397276140712 31.82542404879645 0, 114.839458122767 31.82542404529072 0, 114.8394581191731 31.82515455501698 0, 114.838383983729 31.82515455145779 0))"
35.1018,114.735,Henan,0.330047071048,3.38105598358,1,Xinxiang,Changyuan,"POLYGON Z ((114.7392194065118 35.1040346802708 0, 114.7397451260454 35.1016697291921 0, 114.7397451259602 35.1005917494206 0, 114.7397451259388 35.1003222540012 0, 114.7397451223443 35.09924427091316 0, 114.7394756319779 35.0992442669851 0, 114.7394756314677 35.09823367065386 0, 114.7394756281429 35.09789679801732 0, 114.7381281415132 35.09789679795719 0, 114.7381281367453 35.09816628810472 0, 114.7375891529239 35.09816629212568 0, 114.7376395123717 35.10196638669377 0, 114.7373196527059 35.10220870672705 0, 114.7346231716023 35.10224982018644 0, 114.7346231709591 35.10142583942122 0, 114.7335467333853 35.10140022686328 0, 114.73307197074 35.10140281515056 0, 114.7310168622224 35.10140891610177 0, 114.7305822999599 35.1014002234152 0, 114.7297738101889 35.10140022696303 0, 114.7297738049484 35.10166971764027 0, 114.7295043142596 35.10166972216598 0, 114.7295043156304 35.10274771132783 0, 114.7303127970565 35.10274771359828 0, 114.73071821999 35.10389366535603 0, 114.7307931684403 35.10461000195398 0, 114.7330089581262 35.10463424527457 0, 114.7392194065118 35.1040346802708 0))"
35.1371,114.672,Henan,0.02560248541,0.666867360598,1,Xinxiang,Changyuan,"POLYGON Z ((114.6731711080445 35.13786752434823 0, 114.672980327513 35.1361424207463 0, 114.6715292251779 35.13620791027282 0, 114.6715629770114 35.13643452273397 0, 114.6717576462005 35.13799624599499 0, 114.6731711080445 35.13786752434823 0))"
31.8075,114.809,Henan,0.0114386086552,0.464258447675,0,Xinyang,Guangshan,"POLYGON Z ((114.8090052308853 31.80682892225015 0, 114.8081967344717 31.80682892223888 0, 114.808196733798 31.80817640664089 0, 114.8090052314668 31.8081764070229 0, 114.8090052308853 31.80682892225015 0))"
35.1007,114.962,Shandong,0.0176319386294,0.63620012716,1,Heze,Dongming,"POLYGON Z ((114.9623476541698 35.10005274986015 0, 114.9623476494689 35.09978325985784 0, 114.9615391530353 35.09978326029989 0, 114.9615391532113 35.10086124874773 0, 114.9618086429647 35.10086125214385 0, 114.9618086475129 35.10166973327168 0, 114.9626171436256 35.10166973284384 0, 114.9626171437878 35.10005275381725 0, 114.9623476541698 35.10005274986015 0))"
31.9665,114.892,Henan,0.0162939519619,0.510940134058,1,Xinyang,Guangshan,"POLYGON Z ((114.8923979411306 31.96612196112601 0, 114.8910309291739 31.96583072534918 0, 114.8906620768212 31.96690871797359 0, 114.8920095625106 31.96717821208515 0, 114.8923979411306 31.96612196112601 0))"
35.2936,115.386,Shandong,0.273719477471,3.74076739636,0,Heze,Heze,"POLYGON Z ((115.3921915163861 35.29408886290616 0, 115.3921915135681 35.29328037231542 0, 115.391922023035 35.29328036790232 0, 115.391113517155 35.29328036758356 0, 115.390001087121 35.2934159826764 0, 115.3892270552383 35.29354986282772 0, 115.3868016260745 35.29354986308103 0, 115.3868016258181 35.29247189499254 0, 115.3870711195403 35.29193290618891 0, 115.3870711159945 35.29085492076079 0, 115.3862626194346 35.29085492106562 0, 115.3862626139746 35.2919328949412 0, 115.3849151461099 35.29193289885585 0, 115.3846456663527 35.29220239392539 0, 115.3838371684921 35.2922023926664 0, 115.3838371631974 35.29274137863462 0, 115.3832981793167 35.29274138262973 0, 115.3832981739148 35.29301087330724 0, 115.3830286834023 35.29301087671234 0, 115.3827592031867 35.2930108772623 0, 115.3814117337927 35.29301087298341 0, 115.3814117300905 35.29220239386367 0, 115.3806032320434 35.29220239368834 0, 115.3806032279127 35.29247188384662 0, 115.3792557597726 35.29247188841177 0, 115.3792557598637 35.29381937177097 0, 115.3795252498224 35.29381937522155 0, 115.3795252546266 35.29462785599214 0, 115.3803337513895 35.29462785569078 0, 115.3819507194062 35.2943583612442 0, 115.3836485277823 35.29408887018425 0, 115.3846456646593 35.29408886729633 0, 115.3846456689088 35.29381937506833 0, 115.3851846534495 35.29381937218646 0, 115.3859931248651 35.29381937242884 0, 115.3865321088505 35.29381937466776 0, 115.3865321143807 35.29543633992563 0, 115.3868016039089 35.29543634326252 0, 115.3868016093836 35.29570583419316 0, 115.3870710976378 35.29570583736005 0, 115.3870711032567 35.29597532908338 0, 115.3905745446189 35.29597532984641 0, 115.3908440406791 35.29543634286399 0, 115.3919220195102 35.2954363402626 0, 115.3919220234139 35.29462785197749 0, 115.3921915163861 35.29408886290616 0))"
35.6346,115.495,Shandong,0.0313300947714,0.980429764002,0,Heze,Juancheng,"POLYGON Z ((115.4964859181859 35.63419103300219 0, 115.496485917969 35.63338253916409 0, 115.495407925983 35.63338253906621 0, 115.4954079206053 35.63365202947256 0, 115.494868935547 35.63365203292464 0, 115.4948689320482 35.63392152425256 0, 115.4943492364264 35.6338196706741 0, 115.4954644063686 35.63610879121531 0, 115.4962448033477 35.63586511214505 0, 115.4956774385025 35.63419103569595 0, 115.4964859181859 35.63419103300219 0))"
35.724,115.826,Shandong,0.682066484379,4.88379897804,0,Heze,Yucheng,"POLYGON Z ((115.829708245099 35.71700033890929 0, 115.8273627304099 35.71692680308102 0, 115.826077782529 35.71800383823638 0, 115.8244608144918 35.71881232217014 0, 115.824460809945 35.71962081095984 0, 115.8244608105267 35.72042929482058 0, 115.8244608098115 35.72069877962696 0, 115.8241913201268 35.72069878399867 0, 115.8241913151183 35.7217767676046 0, 115.8241913155887 35.72231574815297 0, 115.8231133407524 35.72231575236169 0, 115.8231133413542 35.72312424699285 0, 115.8231133519765 35.72528018924575 0, 115.8214963748585 35.72528019064632 0, 115.821496374923 35.72635818186031 0, 115.8220124684773 35.72673397367814 0, 115.8225743525693 35.72986161064836 0, 115.8228444768066 35.73094170533876 0, 115.8233840847201 35.73094175830359 0, 115.8234667025596 35.73048816103806 0, 115.8247303217961 35.73040060025659 0, 115.8247303273095 35.73013110927702 0, 115.824999815315 35.73013110801367 0, 115.8263472902526 35.72986161116474 0, 115.829942928947 35.7290753316365 0, 115.8298067172542 35.72852948787023 0, 115.8292745736757 35.72848924984824 0, 115.8284317808984 35.72682149422931 0, 115.8264742202552 35.72634887056066 0, 115.8263472756525 35.72312424728213 0, 115.8274252684968 35.7231242467295 0, 115.8285032429847 35.72258526038222 0, 115.8293117309135 35.72258525662469 0, 115.829311734785 35.72231576637724 0, 115.8298507202946 35.72231576337893 0, 115.8298507238607 35.72204627098537 0, 115.8301202139804 35.72204626768686 0, 115.8301202183315 35.72123778733974 0, 115.8303897090071 35.72123778382034 0, 115.8303897089338 35.72042929017488 0, 115.829581224744 35.71854283931695 0, 115.829708245099 35.71700033890929 0))"
35.4769,115.386,Shandong,0.0251058144581,0.763071142544,0,Heze,Juancheng,"POLYGON Z ((115.3872094683937 35.47740961530937 0, 115.3871090510709 35.4765016275857 0, 115.3868016206686 35.47653668767182 0, 115.3838765374052 35.47639885594729 0, 115.3839413512911 35.4769208432763 0, 115.3849151414558 35.47695674273287 0, 115.3849151460594 35.47734518515891 0, 115.3872094683937 35.47740961530937 0))"
34.6117,115.487,Shandong,0.275265341472,2.94095313111,1,Heze,Cao,"POLYGON Z ((115.4895471742177 34.60960676226944 0, 115.4902073869875 34.60858340617568 0, 115.4904968722386 34.60902005479039 0, 115.4910293982094 34.60870640860492 0, 115.4900180478064 34.60768614722764 0, 115.4897485564277 34.60768614306744 0, 115.4897485527499 34.60741665311213 0, 115.4886705615825 34.60741665267494 0, 115.4886705575561 34.60768614314526 0, 115.488401067048 34.60768614728892 0, 115.4873230892775 34.60876412558616 0, 115.4873230835491 34.60930311092022 0, 115.4870535934814 34.60930311486516 0, 115.4870535894045 34.60957260471616 0, 115.486514604101 34.60957260896419 0, 115.4865145999723 34.61011159532762 0, 115.4862451107044 34.61011159882884 0, 115.486245106268 34.61038108936606 0, 115.4859756161889 34.61038109316161 0, 115.4859756109412 34.61065058431245 0, 115.485706120051 34.610650588402 0, 115.4857061158206 34.61092007820065 0, 115.4854366259476 34.61092008061877 0, 115.485436621642 34.6111895734648 0, 115.4852253191173 34.61118957545676 0, 115.4851671321176 34.6111895760053 0, 115.4851671303456 34.61129132834554 0, 115.4851671274243 34.61145906685965 0, 115.485071206386 34.61145906757946 0, 115.4843586480202 34.61270509615309 0, 115.4843586480343 34.61280655529231 0, 115.4850124500754 34.61343009399673 0, 115.4841828096245 34.61497784187327 0, 115.4859756146875 34.61577099639044 0, 115.4867841134183 34.61577099624674 0, 115.4867841165892 34.61550150445055 0, 115.4873231016834 34.61550150099464 0, 115.4873231055511 34.61523201028012 0, 115.4875925960938 34.61523200664567 0, 115.4875926002442 34.61469301975609 0, 115.4878620914836 34.61469301688368 0, 115.4878620950298 34.61388453669031 0, 115.4881315856642 34.61388453376895 0, 115.4881315900484 34.61334554763391 0, 115.4886705746069 34.61334554506016 0, 115.4886705792354 34.61307605271793 0, 115.4889400683505 34.61307604969585 0, 115.488940073446 34.61226756892529 0, 115.4892095640301 34.61226756469972 0, 115.4892095638763 34.61118957723937 0, 115.4895471742177 34.60960676226944 0))"
34.6129,115.677,Shandong,0.991544242712,11.3733371874,0,Heze,Cao,"POLYGON Z ((115.6786642572839 34.61738796331882 0, 115.6786642604863 34.61523200920874 0, 115.6805507134149 34.61496251510304 0, 115.6813591854885 34.6149625148643 0, 115.6813591900691 34.61523200661215 0, 115.682167687495 34.61523200688367 0, 115.6821676906727 34.61496251519843 0, 115.6832456515215 34.61496251500703 0, 115.6835151479058 34.61550150226958 0, 115.6848626147142 34.61550150378321 0, 115.6848626200319 34.61577099623069 0, 115.6854016037641 34.61577099872807 0, 115.6854016083812 34.61604048970275 0, 115.6864795998576 34.61604048977479 0, 115.6864796024838 34.61388452682298 0, 115.6864807431899 34.61244909203319 0, 115.6891745460847 34.61145908205901 0, 115.689174549522 34.61118959109329 0, 115.6897135347413 34.61118958840993 0, 115.6897135345912 34.61038109289726 0, 115.6894440445761 34.61038108864786 0, 115.6894440414379 34.60930311469908 0, 115.6880965718272 34.6093031112788 0, 115.6880965674043 34.60903361884332 0, 115.6859405984265 34.60903362022328 0, 115.6848626326145 34.60876412618233 0, 115.6802812123638 34.608764126285 0, 115.6802812070122 34.60903361579926 0, 115.6800117169598 34.60903361968451 0, 115.6800117170811 34.6098421146752 0, 115.6805507009484 34.60984211779573 0, 115.6805507003886 34.6101115949381 0, 115.6802812121535 34.61011159928512 0, 115.6802812081631 34.6109200879049 0, 115.6803485786575 34.61145906730228 0, 115.679337986628 34.61145906716559 0, 115.6773167705076 34.61145907106656 0, 115.6773167660878 34.61226755835905 0, 115.6773173004165 34.61388337299235 0, 115.675430325581 34.61415401318447 0, 115.6754303219731 34.61388452312647 0, 115.6751608315284 34.61388451916057 0, 115.6751608275703 34.61361502826724 0, 115.6743523482189 34.61361502426519 0, 115.6743523439531 34.61334553369382 0, 115.6732743699073 34.6133455298997 0, 115.6732743661426 34.6130760388394 0, 115.672196374456 34.6130760385177 0, 115.6721963684893 34.61442350765245 0, 115.6716573850043 34.61442351198721 0, 115.6716573801112 34.61469300240599 0, 115.6713878925284 34.61469300301857 0, 115.6708489016416 34.61523199220385 0, 115.6703099290361 34.61523199218751 0, 115.670309925217 34.61442351224034 0, 115.6700404356299 34.61442350818119 0, 115.6700404310503 34.61415401738306 0, 115.6697709402015 34.61415401315312 0, 115.6697709358906 34.61361502801206 0, 115.6676149655985 34.61361502782315 0, 115.6676149606689 34.61388451901642 0, 115.6670759770866 34.61388452337462 0, 115.6668064998634 34.61388452684181 0, 115.6665370050031 34.6130760428544 0, 115.6665370053655 34.61199807485314 0, 115.666806495889 34.61199807220353 0, 115.6668064995055 34.61145908534074 0, 115.667345484766 34.6114590823173 0, 115.6673454892879 34.61092009559333 0, 115.6695014407119 34.61092009265577 0, 115.6695014410439 34.60984210376082 0, 115.6692319506238 34.60984210010979 0, 115.6692319468894 34.60903361866648 0, 115.6676149658998 34.60903361992512 0, 115.6676149611398 34.60930311106092 0, 115.6673454894643 34.60930311063291 0, 115.6673454846013 34.60903362024442 0, 115.6665370048642 34.60903361582191 0, 115.6665370010998 34.60876412639283 0, 115.6649200209532 34.60876412627363 0, 115.6649200163773 34.60930311078373 0, 115.6646505258172 34.60930311478852 0, 115.6646505263246 34.61065059928424 0, 115.6643810311867 34.61092008068543 0, 115.6643810309567 34.61226756620469 0, 115.6646505204659 34.61226756884897 0, 115.6646505217189 34.6125370558274 0, 115.6649200163734 34.61334554017362 0, 115.6649200215303 34.61415402808579 0, 115.6651895103209 34.61415403090763 0, 115.665189514597 34.61496251171126 0, 115.6654590044863 34.6149625151733 0, 115.6654590096717 34.61550150078961 0, 115.6657284993557 34.61550150408075 0, 115.6657285045835 34.61604049006398 0, 115.6678844741559 34.61604048997951 0, 115.667884477534 34.61577099874494 0, 115.6689624334505 34.61577099887675 0, 115.6689624391831 34.61604049022962 0, 115.6700404134718 34.61604049269423 0, 115.6700404179035 34.61657947966422 0, 115.6708489049112 34.61657948287392 0, 115.671657389006 34.61684897675588 0, 115.672465881333 34.61684897372906 0, 115.6724658864965 34.61550150433664 0, 115.6730048527627 34.61550150412605 0, 115.6730048578926 34.61630998539376 0, 115.6732743477517 34.6163099882211 0, 115.6732743525067 34.61657948015431 0, 115.6743523444074 34.61657947953117 0, 115.6743523475579 34.61604049316088 0, 115.6754303218104 34.616040489878 0, 115.6754303260694 34.6157709991797 0, 115.6770472714856 34.61577099883544 0, 115.6770472766553 34.61711846893965 0, 115.6773167661166 34.61711847217556 0, 115.6773167709083 34.61738796333481 0, 115.6786642572839 34.61738796331882 0), (115.6835151615291 34.6144235080969 0, 115.6832456636856 34.61361502727363 0, 115.681628685353 34.61361502752783 0, 115.6816286798146 34.61388451939008 0, 115.6813591904501 34.61388452291561 0, 115.681359184519 34.61415401278506 0, 115.6805507121861 34.6141540127879 0, 115.6786639656032 34.61390820204236 0, 115.678663965533 34.61334384441693 0, 115.680550718788 34.61307604979498 0, 115.6805507234167 34.61253706352284 0, 115.6808202144534 34.61253706050907 0, 115.6808202176132 34.61226756933614 0, 115.681359202537 34.61226756610299 0, 115.6813592072628 34.61145907674682 0, 115.6814400533419 34.61118959111842 0, 115.6827066769541 34.61118958813601 0, 115.6827066605837 34.61145907215644 0, 115.6827066628544 34.61253706142514 0, 115.6829761531377 34.61253706371442 0, 115.6829761577586 34.61307604975067 0, 115.684795242031 34.61307605263858 0, 115.6848626152754 34.61388452822541 0, 115.6848626155501 34.61415401328501 0, 115.684054135698 34.61415401677102 0, 115.6840541310593 34.61442350782902 0, 115.6835151615291 34.6144235080969 0))"
34.6665,115.903,Shandong,0.154766957601,2.00913374416,0,Heze,Shan,"POLYGON Z ((115.9047716032906 34.66840132682417 0, 115.9048054681683 34.6672389428312 0, 115.9039617320747 34.66724446205663 0, 115.9039617352768 34.666974970176 0, 115.9047702140154 34.66697496704614 0, 115.9047702175416 34.666029014279 0, 115.9068291121083 34.66597777736234 0, 115.9068347014205 34.66558437262174 0, 115.9032494264773 34.66494261633967 0, 115.9026142579881 34.66481899891412 0, 115.9001887932089 34.66481899926104 0, 115.900188793215 34.66589698901699 0, 115.900312904638 34.66751301310834 0, 115.9020752519216 34.6675939791177 0, 115.9020738316564 34.66832455672971 0, 115.9047716032906 34.66840132682417 0))"
35.059,115.401,Shandong,0.238326330174,3.00845297108,1,Heze,Dingtao,"POLYGON Z ((115.4008153405377 35.05693363189935 0, 115.40081533978 35.05477766393724 0, 115.3977139186711 35.05498437493134 0, 115.3986593703098 35.05882008283508 0, 115.3986593699533 35.05989807231055 0, 115.3997373440957 35.0598980751576 0, 115.3997373440818 35.06070654106134 0, 115.3991983605158 35.06070654514198 0, 115.3991983597099 35.06151503982305 0, 115.3994678489121 35.06151504311562 0, 115.3994678525276 35.06232352404724 0, 115.4010848173518 35.06232352726875 0, 115.4010848222369 35.06286251313234 0, 115.4037797802846 35.06286251311484 0, 115.4037797793793 35.06151502869569 0, 115.4032407947047 35.06151502539078 0, 115.4032407913558 35.06043704992481 0, 115.4029713016181 35.06043704605271 0, 115.4029712972784 35.05962856698902 0, 115.4008153442938 35.0596285628033 0, 115.4008153396908 35.05935907110696 0, 115.4005458484374 35.05935906769343 0, 115.400545848668 35.05693363505567 0, 115.4008153405377 35.05693363189935 0))"
34.8685,115.526,Shandong,0.102824290479,2.22559180424,1,Heze,Cao,"POLYGON Z ((115.5299032459726 34.86963489475382 0, 115.5299032455052 34.86855690568363 0, 115.5288252544338 34.86855690587237 0, 115.5288252496012 34.8688263961231 0, 115.5266693148996 34.8688263957189 0, 115.5258608104213 34.86882639579688 0, 115.5239743694111 34.86882639566099 0, 115.5239743655897 34.86855690612017 0, 115.5239155943464 34.86828742378719 0, 115.526399036243 34.86815233758035 0, 115.5263990360935 34.86720941672952 0, 115.5240120764879 34.86720942909057 0, 115.5228963737414 34.8672094328433 0, 115.5228963743253 34.86963489486466 0, 115.5299032459726 34.86963489475382 0))"
34.6045,115.494,Shandong,0.0668832762433,1.78920991884,1,Heze,Cao,"POLYGON Z ((115.491263789506 34.60737646704762 0, 115.4923018918043 34.60634138507557 0, 115.4925785351019 34.60641395026135 0, 115.4927577095272 34.60639408433759 0, 115.4932745488508 34.60598865469601 0, 115.494329964204 34.6052607051256 0, 115.4943299649103 34.60499121516832 0, 115.4945994559823 34.60499121240875 0, 115.4945994600248 34.60472172075567 0, 115.4948689502858 34.60472171829026 0, 115.4948689544313 34.60445222626779 0, 115.4951384447954 34.60445222311351 0, 115.4951384495347 34.60418273234408 0, 115.4956774342604 34.60418272866471 0, 115.4956774378011 34.60391323671462 0, 115.496485918567 34.60391323393124 0, 115.4964859215028 34.60364374225117 0, 115.4970249071993 34.6036437385638 0, 115.4970249069197 34.6025657500529 0, 115.496311921212 34.60214587112608 0, 115.4935220473564 34.60445241721664 0, 115.4930435586901 34.60488190265657 0, 115.4911741207017 34.60724647202958 0, 115.4911755338392 34.60732012202511 0, 115.491263789506 34.60737646704762 0))"
32.0755,115.597,Henan,0.00912477089393,0.399495525481,0,Xinyang,Gushi,"POLYGON Z ((115.5970073985729 32.07605402506435 0, 115.5970073976536 32.07497603483696 0, 115.5961989011401 32.07497603518273 0, 115.5961989015798 32.07605402530603 0, 115.5970073985729 32.07605402506435 0))"
35.3114,115.767,Shandong,0.279235130291,3.04871691147,0,Heze,Heze,"POLYGON Z ((115.7658135508435 35.31458820611795 0, 115.7673279660235 35.31403146923905 0, 115.7684059409471 35.31430096122795 0, 115.769753426684 35.31430096124838 0, 115.7700229181848 35.31403146890926 0, 115.77024977389 35.31170954263845 0, 115.7675974567738 35.31160600323749 0, 115.7678864141196 35.30971955691007 0, 115.7681364603699 35.30971955330673 0, 115.768136461299 35.30864156257815 0, 115.7682258000626 35.30693755935473 0, 115.7670567270078 35.30702392989194 0, 115.7670584815125 35.30837206780382 0, 115.7657109955781 35.30837206902542 0, 115.7657109896465 35.31052803139557 0, 115.7657109896474 35.31172849516831 0, 115.7632218706792 35.31173714808545 0, 115.7631282455995 35.31468907821672 0, 115.7658135508435 35.31458820611795 0))"
35.5695,115.977,Shandong,0.0474816177867,1.14906118405,1,Heze,Yucheng,"POLYGON Z ((115.9786117318144 35.56951233326065 0, 115.978611732531 35.5684343439233 0, 115.9767252567847 35.56843434404507 0, 115.976725253089 35.56870383386406 0, 115.9761862675077 35.56870383816072 0, 115.9761862666474 35.57059031078523 0, 115.978611732075 35.57059031104795 0, 115.9786117315053 35.56978181703648 0, 115.9772642635584 35.56978181334237 0, 115.9772642639723 35.56951233627638 0, 115.9786117318144 35.56951233326065 0))"
35.2774,115.426,Shandong,0.133998982804,1.50017600176,1,Heze,Heze,"POLYGON Z ((115.4283313121131 35.27893415466424 0, 115.4274953043839 35.27549372897457 0, 115.4235923562483 35.27602855184269 0, 115.4239918603769 35.27764969675088 0, 115.4242633194167 35.27859101876135 0, 115.4250698348771 35.27857690783559 0, 115.4253658914409 35.27945282585299 0, 115.4272258129563 35.2791279812226 0, 115.4283313121131 35.27893415466424 0))"
35.0689,115.686,Shandong,0.313140197926,2.24192406763,0,Heze,Dingtao,"POLYGON Z ((115.6895092685306 35.07063702721587 0, 115.6886891851377 35.06618619785543 0, 115.6819642814088 35.06704555011846 0, 115.681942642677 35.06704555438918 0, 115.6827022343734 35.07152635577254 0, 115.6895092685306 35.07063702721587 0))"
35.3194,115.773,Shandong,0.121769695114,1.88905787764,0,Heze,Heze,"POLYGON Z ((115.7727197535327 35.32157839176134 0, 115.7735263505626 35.32022984141537 0, 115.773580725571 35.31970861487007 0, 115.7744690908465 35.31960297202387 0, 115.7748738236225 35.31834337937253 0, 115.7748738233913 35.31753488480985 0, 115.773526338035 35.31753488480621 0, 115.7735263334243 35.31834336416336 0, 115.7729873494129 35.31834336812037 0, 115.7729873435893 35.31861285920778 0, 115.7721788644894 35.31861286171688 0, 115.7721788786276 35.31834337918361 0, 115.772178877858 35.31726538880425 0, 115.7711008871357 35.31726539036336 0, 115.7711008816779 35.31780437494432 0, 115.7708313925249 35.3178043788238 0, 115.7705615435812 35.32103888916035 0, 115.7708313936411 35.32103832627807 0, 115.771100881411 35.32103832789305 0, 115.7711010749294 35.32147565368543 0, 115.7727197535327 35.32157839176134 0))"
26.8471,109.763,Hunan,0.044789577242,1.08784121769,0,Huaihua,Huitong,"POLYGON Z ((109.7637970996985 26.84570310227897 0, 109.7629886035733 26.84570310224628 0, 109.762988599638 26.8465115828856 0, 109.7616411308887 26.84651158730705 0, 109.7616411266325 26.84678107775798 0, 109.7613716355727 26.84678108229107 0, 109.7613716359754 26.84839805972683 0, 109.7624496265768 26.84839805994461 0, 109.7624496312629 26.84785907435592 0, 109.7632581094112 26.84785907073127 0, 109.763258114135 26.84732008499896 0, 109.7635276048404 26.84732008176812 0, 109.7635276087843 26.84705059030555 0, 109.7637970997782 26.84705058719906 0, 109.7637970996985 26.84570310227897 0))"
40.5396,115.191,Hebei,0.333487353952,5.0826932363,1,Zhangjiakou,Xuanhua,"POLYGON Z ((115.1921255322904 40.54143095160597 0, 115.1954623419271 40.53820912421647 0, 115.1950425374108 40.53791511100767 0, 115.1935739896334 40.53899247363993 0, 115.1935739847483 40.53926196412613 0, 115.1925633922102 40.53926196399716 0, 115.1924960256646 40.53899248474314 0, 115.1924960315162 40.5384534993502 0, 115.1935761413113 40.53737551959008 0, 115.1946508190893 40.53656842023268 0, 115.1945155196356 40.53369582031652 0, 115.1942558678612 40.5335384779279 0, 115.1938182328932 40.53453126870691 0, 115.193304123824 40.53594856284744 0, 115.193304508622 40.53683651730753 0, 115.1924960070012 40.5373755019616 0, 115.1919570408209 40.53737550197572 0, 115.191957040613 40.53683653096692 0, 115.1922265309958 40.53683652825265 0, 115.192226530652 40.53575853918477 0, 115.1919570413007 40.53575853485064 0, 115.1919570361684 40.53468055958221 0, 115.1911485386028 40.5346805603869 0, 115.1911485346108 40.53495005103661 0, 115.1908790440634 40.53495005465851 0, 115.1908790393746 40.53575853460017 0, 115.1906095496543 40.53575853885783 0, 115.1906095640966 40.53710601219332 0, 115.189531570932 40.53710601176646 0, 115.1895315655235 40.53737550241306 0, 115.1889925814498 40.53737550623205 0, 115.1889925819171 40.53818400119645 0, 115.1892620766441 40.53872297908979 0, 115.1892620714814 40.53973358908122 0, 115.1889925964552 40.53980095724418 0, 115.1879146039238 40.53980095694672 0, 115.1879145984803 40.54033994269857 0, 115.1871061200853 40.54033994709852 0, 115.1871061206767 40.54114844122945 0, 115.1879145987621 40.5411484441123 0, 115.1879145995075 40.54141792895306 0, 115.1892641876852 40.54222704622597 0, 115.1911504134465 40.54276658427168 0, 115.1914179997996 40.54384119762118 0, 115.1906108984466 40.54384122804583 0, 115.1903388794349 40.54438078122467 0, 115.19033887942 40.54492033015821 0, 115.1919575134701 40.5457318853203 0, 115.1924960305593 40.54492135772814 0, 115.1924960312347 40.54357388877022 0, 115.1921255322904 40.54143095160597 0))"
40.5393,115.17,Hebei,0.0760564920383,1.66825753204,1,Zhangjiakou,Xuanhua,"POLYGON Z ((115.1690499836967 40.54114844371378 0, 115.1725515307646 40.53926175526342 0, 115.1722839288728 40.53899418925594 0, 115.1695907056694 40.53980128995723 0, 115.1692646569664 40.53842355408678 0, 115.170665283958 40.53818261403007 0, 115.1703303088352 40.53747962493753 0, 115.168895486271 40.53737551667277 0, 115.1679720471292 40.53841655173545 0, 115.1679720043038 40.54033994706699 0, 115.1679720045785 40.54114844107145 0, 115.1690499836967 40.54114844371378 0))"
